"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","RT @neha_aks: Smriti Irani illegitimate wife of Narendra Modi: Assam Cong leader hits a new low in Indian politics via @indiacom https://t.…",FALSE,0,NA,2016-07-20 19:33:10,FALSE,NA,"755848040242569217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nav_nirvana",242,TRUE,FALSE,NA,NA
"81","RT @AleemUnar: U r sending Sarees to Modi's mother, &amp; they r sending Dead Bodies to Kashmiris
#NawazModiRomanceKillingKashmir https://t.co/…",FALSE,0,NA,2016-07-20 19:33:03,FALSE,NA,"755848012262416384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalahussainkhan",13,TRUE,FALSE,NA,NA
"82","RT @neha_aks: Seasoned Congress leader &amp; ex-union minister Ghulam Nabi Azad uses casteist slur against Modi,calls him ""Gangu Teli"" https://…",FALSE,0,NA,2016-07-20 19:32:59,FALSE,NA,"755847994633617408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","AviralKapoor_",35,TRUE,FALSE,NA,NA
"83","RT @IndiaExplained: Unlikely BJP govt will take any steps to address cyberbullying, given that Shah and Modi built their reputations as bri…",FALSE,0,NA,2016-07-20 19:32:59,FALSE,NA,"755847993807478784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlAkBseth",4,TRUE,FALSE,NA,NA
"84","RT @AleemUnar: U r sending Sarees to Modi's mother, &amp; they r sending Dead Bodies to Kashmiris
#NawazModiRomanceKillingKashmir https://t.co/…",FALSE,0,NA,2016-07-20 19:32:51,FALSE,NA,"755847961565802496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alithaheem",13,TRUE,FALSE,NA,NA
"85","Dear,PmlN political relationship damage pm Pakistan heart-leg Muslims Pakistan india https://t.co/5fSKD7eD7M https://t.co/eeF4ZDq5Na",FALSE,0,NA,2016-07-20 19:32:51,FALSE,NA,"755847959300812800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","NationalCommand",0,FALSE,FALSE,NA,NA
"86","RT @neha_aks: Smriti Irani illegitimate wife of Narendra Modi: Assam Cong leader hits a new low in Indian politics via @indiacom https://t.…",FALSE,0,NA,2016-07-20 19:32:45,FALSE,NA,"755847935087157248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","failedengineer1",242,TRUE,FALSE,NA,NA
"87","@rajudasonline @subodhsastri Narendra Modi is not a self bloated Dalit!",FALSE,0,"rajudasonline",2016-07-20 19:32:38,FALSE,"755794110208839681","755847908273098752","76383492","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DelhiMuse",0,FALSE,FALSE,NA,NA
"88","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:32:28,FALSE,NA,"755847864715055104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Xishansight",1265,TRUE,FALSE,NA,NA
"89","RT @imAbhishek_J: 2014: Rahul Gandhi found sleeping
2015: Rahul Gandhi found sleeping
2016: Rahul Gandhi found sleeping
 #SleepingBeautyRah…",FALSE,0,NA,2016-07-20 19:32:17,FALSE,NA,"755847819244830720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",36,TRUE,FALSE,NA,NA
"90","RT @AapKaKejru: Congress and BJP are sleeping parties. They go to parliament just to sleep. Only AAP provides sleepless governance. #Sleepi…",FALSE,0,NA,2016-07-20 19:32:12,FALSE,NA,"755847795744108544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",46,TRUE,FALSE,NA,NA
"91","RT @AleemUnar: U r sending Sarees to Modi's mother, &amp; they r sending Dead Bodies to Kashmiris
#NawazModiRomanceKillingKashmir https://t.co/…",FALSE,0,NA,2016-07-20 19:32:07,FALSE,NA,"755847778396475392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benazeernoor",13,TRUE,FALSE,NA,NA
"92","RT @neha_aks: Congress leader Arjun Modhwala comments on Modi's personal life (targeted abuse) and calls him failed husband https://t.co/K5…",FALSE,0,NA,2016-07-20 19:32:07,FALSE,NA,"755847777662308353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","AviralKapoor_",28,TRUE,FALSE,NA,NA
"93","RT @RamraoKP_: Rahul who always visit dalit families for votes but today sleeping while debating on dalits #SleepingBeautyRahul https://t.c…",FALSE,0,NA,2016-07-20 19:32:06,FALSE,NA,"755847772629143552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",40,TRUE,FALSE,NA,NA
"94","RT @neha_aks: Guj Cong ldr Arjun Modhwalia compared Modi to Aurangzeb https://t.co/tE2Jp2XrqM I can't tell if he meant it as a compliment,…",FALSE,0,NA,2016-07-20 19:32:06,FALSE,NA,"755847771500847104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",10,TRUE,FALSE,NA,NA
"95","RT @imAbhishek_J: Seeing the way Rahul Gandhi slept in Parliament today, whole Parliament has decided to appoint a 'Nanny' for him. #Sleepi…",FALSE,0,NA,2016-07-20 19:32:03,FALSE,NA,"755847760637820928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",24,TRUE,FALSE,NA,NA
"96","RT @neha_aks: Veteran Kerala CPI(M) leader VS Achuthanandan calls Narendra Modi a “slaughterer” 

https://t.co/36JRyhqaUw",FALSE,0,NA,2016-07-20 19:32:02,FALSE,NA,"755847756799840256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",17,TRUE,FALSE,NA,NA
"97","@ArvindKejriwal @msisodia Modi doesn't have time to see what you do, you have useless time to chant Modi- Modi. In your nap, lunch, bath",FALSE,0,"ArvindKejriwal",2016-07-20 19:32:01,FALSE,"755769985331519488","755847752924352512","405427035","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","replykashyaps",0,FALSE,FALSE,NA,NA
"98","RT @neha_aks: Beni Prasad Verma, senior Cong leader &amp; ex-Union minister calls Modi an ""animal who needs to be controlled w a whip"" https://…",FALSE,0,NA,2016-07-20 19:31:59,FALSE,NA,"755847743814246400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",18,TRUE,FALSE,NA,NA
"99","RT @Airavta: Tagore - Where the mind is without fear and head is held high.

Modi - Terrorism, rape, corporate loot &amp; corruption, I am here…",FALSE,0,NA,2016-07-20 19:31:58,FALSE,NA,"755847738416328704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeetXbpa",13,TRUE,FALSE,NA,NA
"100","RT @neha_aks: Beni Prasad Verma of Cong calls Modi a ""RSS goon"" and Rajnath Singh his ""slave"" https://t.co/rfIR1bkDWs",FALSE,0,NA,2016-07-20 19:31:57,FALSE,NA,"755847733341069312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",13,TRUE,FALSE,NA,NA
"101","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:31:52,FALSE,NA,"755847715209240576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imNadimRamAli",1265,TRUE,FALSE,NA,NA
"102","RT @neha_aks: Seasoned Congress leader &amp; ex-union minister Ghulam Nabi Azad uses casteist slur against Modi,calls him ""Gangu Teli"" https://…",FALSE,0,NA,2016-07-20 19:31:52,FALSE,NA,"755847713409728514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",35,TRUE,FALSE,NA,NA
"103","RT @nanditathhakur: Whose explanation on #SleepingBeautyRahul you liked the most ??",FALSE,0,NA,2016-07-20 19:31:51,FALSE,NA,"755847708137680896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",32,TRUE,FALSE,NA,NA
"104","RT @neha_aks: Another suave Congress leader, IITian Jairam Ramesh calls Modi, ""Bhasmasur"" https://t.co/E1TJfqZaTk",FALSE,0,NA,2016-07-20 19:31:48,FALSE,NA,"755847696657752064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",24,TRUE,FALSE,NA,NA
"105","@gauravcsawant @JM_Scindia In a bid to just oppose Modi, @INCIndia is ready to partition  the country again, MK Gandhi will be ashamed",FALSE,0,"gauravcsawant",2016-07-20 19:31:47,FALSE,"755846004251820036","755847691679043584","177886974","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i_ak37",0,FALSE,FALSE,NA,NA
"106","RT @neha_aks: TN Congress chief used a vulgar remark linking TN CM Jayalalitha and PM Modi https://t.co/H6ghFDFHBe",FALSE,0,NA,2016-07-20 19:31:46,FALSE,NA,"755847688814366720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","AviralKapoor_",31,TRUE,FALSE,NA,NA
"107","RT @Rahul_saffron: Modi ji sleeps 3-4 hours a day ! 
Exactly the number of hours you'll find PM candidate @OfficeOfRG &amp; ""Youth Icon"" awake…",FALSE,0,NA,2016-07-20 19:31:43,FALSE,NA,"755847676638302208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FBwaleDB",51,TRUE,FALSE,NA,NA
"108","RT @neha_aks: Congress MP uses a casteist slur (Soma Ganda) against OBC Narendra Modi who is of Ghanchi caste https://t.co/NuHdSkaT3N",FALSE,0,NA,2016-07-20 19:31:43,FALSE,NA,"755847674838917120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",20,TRUE,FALSE,NA,NA
"109","RT @neha_aks: Suave Cong leader Mani Shankar Aiyar declares Modi is a snake, scorpion &amp; a dirty man https://t.co/weGZRRc4XA",FALSE,0,NA,2016-07-20 19:31:40,FALSE,NA,"755847662167920640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",24,TRUE,FALSE,NA,NA
"110","RT @neha_aks: Congress leader Arjun Modhwala comments on Modi's personal life (targeted abuse) and calls him failed husband https://t.co/K5…",FALSE,0,NA,2016-07-20 19:31:37,FALSE,NA,"755847652076433409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",28,TRUE,FALSE,NA,NA
"111","Incredible, after 2+ yrs as PM, and a fawning media, Modi is still the wronged victim of media bias and double standards. Just incredible!",FALSE,1,NA,2016-07-20 19:31:36,FALSE,NA,"755847648179990529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xtahzy",0,FALSE,FALSE,NA,NA
"112","RT @Ra_Bies: ""God, grant me the sleep when I shouldn't 
Courage to sleep where ever I wish,
And wisdom to sleep over everything""
#SleepingB…",FALSE,0,NA,2016-07-20 19:31:28,FALSE,NA,"755847612918538240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",32,TRUE,FALSE,NA,NA
"113","RT @Atheist_Krishna: Pic 1: How rest of the world sees
Pic 2: How Congress sees 

#SleepingBeautyRahul
#SnoozingRaGa
. https://t.co/n9C7JyS…",FALSE,0,NA,2016-07-20 19:31:25,FALSE,NA,"755847602176946176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",144,TRUE,FALSE,NA,NA
"114","RT @neha_aks: TN Congress chief used a vulgar remark linking TN CM Jayalalitha and PM Modi https://t.co/H6ghFDFHBe",FALSE,0,NA,2016-07-20 19:31:25,FALSE,NA,"755847601874886656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",31,TRUE,FALSE,NA,NA
"115","RT @DipendraDipzo: I found this lady is Congress the most Stupid, ignorant, arrogant and dumb. 
#SleepingBeautyRahul https://t.co/MH3Gj0hszc",FALSE,0,NA,2016-07-20 19:31:23,FALSE,NA,"755847590512439297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_sena_",14,TRUE,FALSE,NA,NA
"116","RT @neha_aks: Congress President Sonia Gandhi who was miffed that Modi called him ""Ma'am"", calls Modi ""Maut ka Saudagar"" https://t.co/fG9uM…",FALSE,0,NA,2016-07-20 19:31:19,FALSE,NA,"755847574645460992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soni_gaurav",15,TRUE,FALSE,NA,NA
"117","RT @KiranKS: 21,000 crore saved by a corruption-free Modi govt.
#LPGSubsidy https://t.co/NfybI9ISEA",FALSE,0,NA,2016-07-20 19:31:18,FALSE,NA,"755847569033469952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gvbsatish9999",15,TRUE,FALSE,NA,NA
"118","RT @neha_aks: Congress President Sonia Gandhi who was miffed that Modi called him ""Ma'am"", calls Modi ""Maut ka Saudagar"" https://t.co/fG9uM…",FALSE,0,NA,2016-07-20 19:31:13,FALSE,NA,"755847549517500416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogeshcapri",15,TRUE,FALSE,NA,NA
"119","RT @neha_aks: NC leader and alliance partner of Indira Gandhi calls Narendra Modi, a ""dictator"" https://t.co/ZF2xN3x0ZT",FALSE,0,NA,2016-07-20 19:31:12,FALSE,NA,"755847543712460800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soni_gaurav",10,TRUE,FALSE,NA,NA
"120","RT @neha_aks: NC leader and alliance partner of Indira Gandhi calls Narendra Modi, a ""dictator"" https://t.co/ZF2xN3x0ZT",FALSE,0,NA,2016-07-20 19:31:09,FALSE,NA,"755847534095044608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogeshcapri",10,TRUE,FALSE,NA,NA
"121","RT @neha_aks: Guj Cong ldr Arjun Modhwalia compared Modi to Aurangzeb https://t.co/tE2Jp2XrqM I can't tell if he meant it as a compliment,…",FALSE,0,NA,2016-07-20 19:31:05,FALSE,NA,"755847517015728130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soni_gaurav",10,TRUE,FALSE,NA,NA
"122","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:31:04,FALSE,NA,"755847512250998784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohit05818",490,TRUE,FALSE,NA,NA
"123","RT @neha_aks: Veteran Kerala CPI(M) leader VS Achuthanandan calls Narendra Modi a “slaughterer” 

https://t.co/36JRyhqaUw",FALSE,0,NA,2016-07-20 19:31:02,FALSE,NA,"755847502197170176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soni_gaurav",17,TRUE,FALSE,NA,NA
"124","RT @neha_aks: Beni Prasad Verma, senior Cong leader &amp; ex-Union minister calls Modi an ""animal who needs to be controlled w a whip"" https://…",FALSE,0,NA,2016-07-20 19:30:58,FALSE,NA,"755847487236087808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soni_gaurav",18,TRUE,FALSE,NA,NA
"125","RT @AAPlogical: Thanks to Modi n Jaitley, Mallya shows big fat middle finger to us! https://t.co/uF4B4D1VZO",FALSE,0,NA,2016-07-20 19:30:56,FALSE,NA,"755847477442379777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAPRevolutionCG",2,TRUE,FALSE,NA,NA
"126","RT @neha_aks: Beni Prasad Verma of Cong calls Modi a ""RSS goon"" and Rajnath Singh his ""slave"" https://t.co/rfIR1bkDWs",FALSE,0,NA,2016-07-20 19:30:51,FALSE,NA,"755847456340881413",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soni_gaurav",13,TRUE,FALSE,NA,NA
"127","RT @neha_aks: Congress President Sonia Gandhi who was miffed that Modi called him ""Ma'am"", calls Modi ""Maut ka Saudagar"" https://t.co/fG9uM…",FALSE,0,NA,2016-07-20 19:30:49,FALSE,NA,"755847449168588800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvindtomar2528",15,TRUE,FALSE,NA,NA
"128","RT @AMadumoole: Rahul just dozed off (even Modi does);
BJP MLAs watch porn in Assembly - if u have not forgotten.",FALSE,0,NA,2016-07-20 19:30:48,FALSE,NA,"755847442927464448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nehasanghvi",5,TRUE,FALSE,NA,NA
"129","RT @neha_aks: Veteran Kerala CPI(M) leader VS Achuthanandan calls Narendra Modi a “slaughterer” 

https://t.co/36JRyhqaUw",FALSE,0,NA,2016-07-20 19:30:46,FALSE,NA,"755847436518559745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogeshcapri",17,TRUE,FALSE,NA,NA
"130","PM Narendra Modi: Thank all for stand on Kashmir, now need to pass GST Bill - The Indian Express https://t.co/x5nVt6ZVKW",FALSE,0,NA,2016-07-20 19:30:46,FALSE,NA,"755847434673254400",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","modifan62",0,FALSE,FALSE,NA,NA
"131","RT @neha_aks: Smriti Irani illegitimate wife of Narendra Modi: Assam Cong leader hits a new low in Indian politics via @indiacom https://t.…",FALSE,0,NA,2016-07-20 19:30:45,FALSE,NA,"755847432353689600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moskvaa",242,TRUE,FALSE,NA,NA
"132","Jayalalithaa asks Narendra Modi to resolve Thiruvalluvar statue issue in Haridwar - India Live Today https://t.co/4AwmoisjpF",FALSE,0,NA,2016-07-20 19:30:45,FALSE,NA,"755847431074484224",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","modifan62",0,FALSE,FALSE,NA,NA
"133","PM's relations with Modi damaging Pakistan's stance on Kashmir, says...
Via News Break: https://t.co/CIfZe6YkSr https://t.co/VgNiFLHY1O",FALSE,1,NA,2016-07-20 19:30:44,FALSE,NA,"755847427479920640",NA,"<a href=""http://pmoindianextday.com"" rel=""nofollow"">PMOIndianextday</a>","PMOIndianextday",0,FALSE,FALSE,NA,NA
"134","RT @neha_aks: NC leader and alliance partner of Indira Gandhi calls Narendra Modi, a ""dictator"" https://t.co/ZF2xN3x0ZT",FALSE,0,NA,2016-07-20 19:30:43,FALSE,NA,"755847422232760321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvindtomar2528",10,TRUE,FALSE,NA,NA
"135","RT @neha_aks: Guj Cong ldr Arjun Modhwalia compared Modi to Aurangzeb https://t.co/tE2Jp2XrqM I can't tell if he meant it as a compliment,…",FALSE,0,NA,2016-07-20 19:30:39,FALSE,NA,"755847407015866368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvindtomar2528",10,TRUE,FALSE,NA,NA
"136","RT @neha_aks: Beni Prasad Verma, senior Cong leader &amp; ex-Union minister calls Modi an ""animal who needs to be controlled w a whip"" https://…",FALSE,0,NA,2016-07-20 19:30:39,FALSE,NA,"755847405577334784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogeshcapri",18,TRUE,FALSE,NA,NA
"137","RT @neha_aks: Veteran Kerala CPI(M) leader VS Achuthanandan calls Narendra Modi a “slaughterer” 

https://t.co/36JRyhqaUw",FALSE,0,NA,2016-07-20 19:30:35,FALSE,NA,"755847389773115393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvindtomar2528",17,TRUE,FALSE,NA,NA
